Date,Open,High,Low,Close,Adj Close,Volume
2010-07-05,15260.000000,15400.000000,15220.000000,15340.000000,8.167064,9995600
2010-07-06,15240.000000,15500.000000,15100.000000,15500.000000,8.252251,17879550
2010-07-07,15600.000000,15620.000000,15300.000000,15380.000000,8.188360,16180150
2010-07-08,15660.000000,15680.000000,15400.000000,15500.000000,8.252251,14752850
2010-07-09,15580.000000,15920.000000,15460.000000,15920.000000,8.475859,18605950
2010-07-12,15980.000000,16040.000000,15840.000000,16040.000000,8.539747,12597450
2010-07-13,15960.000000,16160.000000,15880.000000,15920.000000,8.475859,15339650
2010-07-14,16260.000000,16560.000000,16260.000000,16480.000000,8.774005,33184600
2010-07-15,16500.000000,16500.000000,16360.000000,16400.000000,8.731414,16063950
2010-07-16,16320.000000,16400.000000,16040.000000,16040.000000,8.539747,16933400
2010-07-19,15720.000000,15980.000000,15720.000000,15900.000000,8.465210,14586800
2010-07-20,15900.000000,16040.000000,15720.000000,15960.000000,8.497156,11578400
2010-07-21,16340.000000,16360.000000,16120.000000,16340.000000,8.699470,16558800
2010-07-22,16240.000000,16340.000000,16020.000000,16160.000000,8.603635,15439550
2010-07-23,16300.000000,16340.000000,16140.000000,16220.000000,8.635583,14112800
2010-07-26,16260.000000,16400.000000,16180.000000,16360.000000,8.710115,10617450
2010-07-27,16480.000000,16600.000000,16420.000000,16580.000000,8.827244,19088350
2010-07-28,16640.000000,16800.000000,16620.000000,16740.000000,8.912431,23248200
2010-07-29,16780.000000,16800.000000,16480.000000,16540.000000,8.805948,14865300
2010-07-30,16440.000000,16540.000000,16200.000000,16200.000000,8.624931,16399000
2010-08-02,16340.000000,16360.000000,16200.000000,16200.000000,8.624931,12455050
2010-08-03,16400.000000,16440.000000,16300.000000,16300.000000,8.678172,13105950
2010-08-04,16340.000000,16360.000000,16120.000000,16120.000000,8.582341,10616650
2010-08-05,16220.000000,16360.000000,16060.000000,16080.000000,8.561044,14028550
2010-08-06,16200.000000,16200.000000,15980.000000,16020.000000,8.529100,12296750
2010-08-09,15980.000000,16040.000000,15960.000000,16040.000000,8.539747,9138150
2010-08-10,16000.000000,16080.000000,15820.000000,15860.000000,8.443913,14060850
2010-08-11,15680.000000,15780.000000,15540.000000,15580.000000,8.294842,17957900
2010-08-12,15360.000000,15540.000000,15300.000000,15320.000000,8.156416,21360650
2010-08-13,15400.000000,15640.000000,15340.000000,15620.000000,8.316138,14274900
2010-08-16,15460.000000,15660.000000,15340.000000,15640.000000,8.326787,10280000
2010-08-17,15540.000000,15660.000000,15420.000000,15640.000000,8.326787,14476450
2010-08-18,15680.000000,15700.000000,15480.000000,15560.000000,8.284194,11715900
2010-08-19,15580.000000,15780.000000,15540.000000,15780.000000,8.401322,12179900
2010-08-20,15600.000000,15720.000000,15540.000000,15680.000000,8.348081,12330600
2010-08-23,15720.000000,15820.000000,15640.000000,15800.000000,8.411971,9081550
2010-08-24,15700.000000,15720.000000,15500.000000,15660.000000,8.337435,11365400
2010-08-25,15520.000000,15560.000000,15440.000000,15440.000000,8.220304,9263250
2010-08-26,15440.000000,15660.000000,15400.000000,15460.000000,8.230953,10440100
2010-08-27,15300.000000,15440.000000,15300.000000,15320.000000,8.156416,12748200
2010-08-30,15500.000000,15560.000000,15440.000000,15520.000000,8.262897,6984450
2010-08-31,15320.000000,15440.000000,15120.000000,15120.000000,8.049936,22051950
2010-09-01,15240.000000,15260.000000,15000.000000,15040.000000,8.007344,19451700
2010-09-02,15200.000000,15240.000000,14980.000000,15180.000000,8.081881,18271500
2010-09-03,15220.000000,15280.000000,15120.000000,15220.000000,8.103176,22082500
2010-09-06,15440.000000,15600.000000,15360.000000,15600.000000,8.305490,19708650
2010-09-07,15660.000000,15800.000000,15500.000000,15760.000000,8.390674,16036000
2010-09-08,15520.000000,15620.000000,15420.000000,15420.000000,8.209658,10954600
2010-09-09,15340.000000,15480.000000,15120.000000,15120.000000,8.049936,30825400
2010-09-10,15200.000000,15440.000000,15140.000000,15320.000000,8.156416,13989000
2010-09-13,15400.000000,15520.000000,15320.000000,15400.000000,8.199008,11741050
2010-09-14,15500.000000,15620.000000,15200.000000,15200.000000,8.092530,18559950
2010-09-15,15260.000000,15340.000000,15020.000000,15140.000000,8.060586,19441850
2010-09-16,15080.000000,15260.000000,15080.000000,15140.000000,8.060586,11734100
2010-09-17,15240.000000,15560.000000,15160.000000,15460.000000,8.230953,22369300
2010-09-20,15480.000000,15600.000000,15400.000000,15600.000000,8.305490,14807550
2010-09-24,15580.000000,15600.000000,15160.000000,15240.000000,8.113824,32766800
2010-09-27,15300.000000,15360.000000,15040.000000,15100.000000,8.039287,25107150
2010-09-28,15100.000000,15120.000000,14900.000000,14900.000000,7.932807,23315700
2010-09-29,15060.000000,15500.000000,15000.000000,15440.000000,8.220304,35348050
2010-09-30,15440.000000,15580.000000,15340.000000,15540.000000,8.273546,16855500
2010-10-01,15440.000000,15560.000000,15380.000000,15540.000000,8.273546,14805750
2010-10-04,15600.000000,15620.000000,15480.000000,15600.000000,8.305490,12835350
2010-10-05,15440.000000,15580.000000,15420.000000,15460.000000,8.230953,14300150
2010-10-06,15560.000000,15880.000000,15520.000000,15860.000000,8.443913,23555150
2010-10-07,15580.000000,15660.000000,15380.000000,15400.000000,8.199008,25542150
2010-10-08,15260.000000,15320.000000,15060.000000,15160.000000,8.071229,27125750
2010-10-11,15240.000000,15260.000000,15060.000000,15060.000000,8.017991,18784450
2010-10-12,15040.000000,15120.000000,14920.000000,14920.000000,7.943455,18391350
2010-10-13,15040.000000,15040.000000,14860.000000,14880.000000,7.922161,20414700
2010-10-14,15060.000000,15060.000000,14840.000000,15000.000000,7.986049,26710000
2010-10-15,15000.000000,15120.000000,14900.000000,15080.000000,8.028640,24686150
2010-10-18,15140.000000,15240.000000,14960.000000,15020.000000,7.996696,13804400
2010-10-19,15000.000000,15020.000000,14820.000000,14820.000000,7.890217,19450000
2010-10-20,14800.000000,14980.000000,14700.000000,14900.000000,7.932807,18474100
2010-10-21,14900.000000,15300.000000,14820.000000,15300.000000,8.145770,28370400
2010-10-22,15460.000000,15540.000000,15340.000000,15540.000000,8.273546,20425550
2010-10-25,15460.000000,15580.000000,15340.000000,15420.000000,8.209658,12353450
2010-10-26,15360.000000,15420.000000,15160.000000,15260.000000,8.124474,15629050
2010-10-27,15160.000000,15300.000000,15020.000000,15060.000000,8.017991,16732750
2010-10-28,15200.000000,15300.000000,15060.000000,15280.000000,8.135122,14631600
2010-10-29,15280.000000,15300.000000,14900.000000,14900.000000,7.932807,23060950
2010-11-01,15060.000000,15060.000000,14860.000000,14940.000000,7.954104,14837800
2010-11-02,14940.000000,14960.000000,14740.000000,14800.000000,7.879566,16536700
2010-11-03,14800.000000,14980.000000,14780.000000,14800.000000,7.879566,17874950
2010-11-04,14940.000000,15280.000000,14900.000000,15260.000000,8.124474,27312500
2010-11-05,15600.000000,15800.000000,15500.000000,15520.000000,8.262897,35165050
2010-11-08,15700.000000,15760.000000,15520.000000,15560.000000,8.284194,13961400
2010-11-09,15680.000000,15680.000000,15340.000000,15480.000000,8.241600,12801650
2010-11-10,15600.000000,15800.000000,15500.000000,15800.000000,8.411971,21088000
2010-11-11,15860.000000,15980.000000,15340.000000,15340.000000,8.167064,44525300
2010-11-12,15680.000000,15800.000000,15460.000000,15560.000000,8.284194,28325650
2010-11-15,15720.000000,16300.000000,15700.000000,16160.000000,8.603635,35892450
2010-11-16,16280.000000,16400.000000,16000.000000,16220.000000,8.635583,29475050
2010-11-17,16020.000000,16080.000000,15900.000000,15900.000000,8.465210,17123100
2010-11-18,15940.000000,16100.000000,15860.000000,15980.000000,8.507803,13296000
2010-11-19,16160.000000,16380.000000,16000.000000,16360.000000,8.710115,19355150
2010-11-22,16400.000000,16960.000000,16360.000000,16960.000000,9.029558,36057400
2010-11-23,17000.000000,17020.000000,16680.000000,16800.000000,8.944373,18280200
2010-11-24,16520.000000,17040.000000,16500.000000,17020.000000,9.061502,31792000
2010-11-25,17060.000000,17060.000000,16760.000000,16900.000000,8.997614,18359500
2010-11-26,16960.000000,16980.000000,16640.000000,16740.000000,8.912431,15679300
2010-11-29,16700.000000,16920.000000,16620.000000,16720.000000,8.901780,15401050
2010-11-30,16640.000000,16920.000000,16520.000000,16520.000000,8.795300,21205500
2010-12-01,16480.000000,16560.000000,16280.000000,16400.000000,8.731414,18777150
2010-12-02,16560.000000,17180.000000,16500.000000,17180.000000,9.146688,30608400
2010-12-03,17400.000000,17940.000000,17340.000000,17880.000000,9.519369,39373850
2010-12-06,17800.000000,17980.000000,17700.000000,17800.000000,9.476778,16837550
2010-12-07,17740.000000,18420.000000,17700.000000,18020.000000,9.593907,24906050
2010-12-08,18060.000000,18200.000000,17740.000000,17760.000000,9.455482,16803250
2010-12-09,17700.000000,18360.000000,17680.000000,18340.000000,9.764272,29422050
2010-12-10,18300.000000,18380.000000,18140.000000,18380.000000,9.785571,12757050
2010-12-13,18380.000000,18640.000000,18320.000000,18600.000000,9.902699,15359300
2010-12-14,18740.000000,18740.000000,18420.000000,18580.000000,9.892053,22126100
2010-12-15,18500.000000,18500.000000,18200.000000,18320.000000,9.753628,16449400
2010-12-16,18160.000000,18380.000000,18160.000000,18220.000000,9.700387,11684200
2010-12-17,18280.000000,18580.000000,18240.000000,18520.000000,9.860108,17297200
2010-12-20,18340.000000,18640.000000,18280.000000,18640.000000,9.923996,16911750
2010-12-21,18620.000000,18800.000000,18500.000000,18720.000000,9.966588,12599300
2010-12-22,18780.000000,19060.000000,18720.000000,18780.000000,9.998532,16626800
2010-12-23,18720.000000,18760.000000,18500.000000,18720.000000,9.966588,10985500
2010-12-24,18780.000000,18780.000000,18500.000000,18500.000000,9.849459,8471650
2010-12-27,18500.000000,18600.000000,18300.000000,18440.000000,9.817513,10524200
2010-12-28,18560.000000,19000.000000,18520.000000,18760.000000,9.987884,15650700
2010-12-29,18700.000000,19020.000000,18640.000000,18900.000000,13.718824,11918900
2010-12-30,18840.000000,19040.000000,18840.000000,18980.000000,13.776896,9181500
2011-01-03,19100.000000,19320.000000,19000.000000,19160.000000,13.907549,13241050
2011-01-04,19120.000000,19220.000000,18980.000000,19160.000000,13.907549,13713100
2011-01-05,19100.000000,19100.000000,18840.000000,18840.000000,13.675271,16787500
2011-01-06,18840.000000,18980.000000,18460.000000,18600.000000,13.501064,19360400
2011-01-07,18300.000000,18580.000000,18280.000000,18420.000000,13.370409,23139800
2011-01-10,18360.000000,18560.000000,18180.000000,18340.000000,13.312339,18326750
2011-01-11,18340.000000,18440.000000,18160.000000,18260.000000,13.254272,19550800
2011-01-12,18280.000000,18660.000000,18280.000000,18600.000000,13.501064,20555800
2011-01-13,18980.000000,18980.000000,18340.000000,18440.000000,13.384928,28239850
2011-01-14,18560.000000,18680.000000,18300.000000,18660.000000,13.544614,15382350
2011-01-17,18900.000000,19020.000000,18800.000000,18980.000000,13.776896,20582100
2011-01-18,19000.000000,19620.000000,18980.000000,19380.000000,14.067238,29631350
2011-01-19,19580.000000,20000.000000,19320.000000,19940.000000,14.473722,33343200
2011-01-20,19740.000000,19800.000000,19580.000000,19640.000000,14.255964,15244400
2011-01-21,19520.000000,19680.000000,19400.000000,19420.000000,14.096274,16666400
2011-01-24,19360.000000,19660.000000,19320.000000,19420.000000,14.096274,13609350
2011-01-25,19440.000000,19800.000000,19420.000000,19500.000000,14.154343,13970550
2011-01-26,19700.000000,19980.000000,19600.000000,19960.000000,14.488237,13352500
2011-01-27,19900.000000,20040.000000,19820.000000,19880.000000,14.430170,15367000
2011-01-28,19960.000000,20280.000000,19800.000000,20200.000000,14.662448,19118950
2011-01-31,20180.000000,20200.000000,19620.000000,19620.000000,14.241446,21411900
2011-02-01,19640.000000,19900.000000,19580.000000,19660.000000,14.270480,13468450
2011-02-07,20040.000000,20080.000000,19440.000000,19440.000000,14.110790,24252200
2011-02-08,19400.000000,19480.000000,19180.000000,19220.000000,13.951100,30483500
2011-02-09,19460.000000,19460.000000,19020.000000,19200.000000,13.936584,20984650
2011-02-10,19200.000000,19300.000000,18700.000000,18720.000000,13.588167,30669300
2011-02-11,18700.000000,18860.000000,18260.000000,18300.000000,13.283306,26489900
2011-02-14,18560.000000,19100.000000,18500.000000,19060.000000,13.834966,19565800
2011-02-15,19260.000000,19400.000000,18940.000000,19160.000000,13.907549,18105800
2011-02-16,19040.000000,19400.000000,18900.000000,18900.000000,13.718824,15182650
2011-02-17,19060.000000,19260.000000,18860.000000,19080.000000,13.849478,14348550
2011-02-18,19300.000000,19320.000000,19140.000000,19200.000000,13.936584,10253850
2011-02-21,19280.000000,19300.000000,18840.000000,18960.000000,13.762377,13750850
2011-02-22,18780.000000,18960.000000,18680.000000,18760.000000,13.617203,12181550
2011-02-23,18500.000000,18820.000000,18500.000000,18600.000000,13.501064,17193000
2011-02-24,18520.000000,18680.000000,18400.000000,18580.000000,13.486547,18110900
2011-02-25,18560.000000,18660.000000,18460.000000,18520.000000,13.442994,15181200
2011-02-28,18400.000000,18680.000000,18400.000000,18460.000000,13.399443,16274800
2011-03-02,18280.000000,18460.000000,18240.000000,18360.000000,13.326855,16134300
2011-03-03,18380.000000,18540.000000,18320.000000,18460.000000,13.399443,18074200
2011-03-04,18680.000000,18900.000000,18540.000000,18900.000000,13.718824,18569150
2011-03-07,18860.000000,18860.000000,18120.000000,18120.000000,13.152649,31883600
2011-03-08,18220.000000,18240.000000,17880.000000,17980.000000,13.051030,24905400
2011-03-09,18120.000000,18160.000000,17640.000000,17800.000000,12.920373,26296300
2011-03-10,17580.000000,17680.000000,17320.000000,17320.000000,12.571959,41630200
2011-03-11,17220.000000,17520.000000,17200.000000,17240.000000,12.513888,26884000
2011-03-14,17600.000000,18020.000000,17060.000000,18000.000000,13.065545,33325000
2011-03-15,18020.000000,18040.000000,17120.000000,17200.000000,12.484855,36313200
2011-03-16,17700.000000,17900.000000,17440.000000,17720.000000,12.862306,39939050
2011-03-17,17560.000000,17800.000000,17360.000000,17800.000000,12.920373,22505200
2011-03-18,17840.000000,17900.000000,17660.000000,17820.000000,12.934890,19166050
2011-03-21,17820.000000,17980.000000,17680.000000,17800.000000,12.920373,14473500
2011-03-22,17840.000000,17940.000000,17400.000000,17500.000000,12.702616,21810300
2011-03-23,17600.000000,17600.000000,17180.000000,17460.000000,12.673582,25229000
2011-03-24,17600.000000,17760.000000,17480.000000,17600.000000,12.775199,15392550
2011-03-25,17840.000000,18200.000000,17800.000000,18200.000000,13.210719,31078100
2011-03-28,18300.000000,18440.000000,18180.000000,18320.000000,13.297824,15890200
2011-03-29,18140.000000,18320.000000,18000.000000,18320.000000,13.297824,17204100
2011-03-30,18320.000000,18580.000000,18320.000000,18520.000000,13.442994,20685150
2011-03-31,18720.000000,18720.000000,18420.000000,18640.000000,13.530098,26376550
2011-04-01,18720.000000,18800.000000,18540.000000,18800.000000,13.646240,22471700
2011-04-04,18800.000000,18900.000000,18780.000000,18900.000000,13.718824,16716750
2011-04-05,18960.000000,18960.000000,18700.000000,18900.000000,13.718824,11922000
2011-04-06,18800.000000,18840.000000,18300.000000,18460.000000,13.399443,27471850
2011-04-07,18500.000000,18700.000000,18100.000000,18180.000000,13.196203,21781250
2011-04-08,18220.000000,18280.000000,17900.000000,17960.000000,13.036511,25983450
2011-04-11,17960.000000,18140.000000,17760.000000,17880.000000,12.978443,20582800
2011-04-12,17720.000000,17800.000000,17640.000000,17640.000000,12.804233,15766950
2011-04-13,17740.000000,18020.000000,17600.000000,18020.000000,13.080064,16627750
2011-04-14,18000.000000,18000.000000,17680.000000,18000.000000,13.065545,25265700
2011-04-15,17960.000000,17980.000000,17640.000000,17760.000000,12.891337,22274750
2011-04-18,17820.000000,17840.000000,17320.000000,17340.000000,12.586478,27418700
2011-04-19,17060.000000,17500.000000,17060.000000,17500.000000,12.702616,23078650
2011-04-20,17780.000000,18320.000000,17720.000000,18320.000000,13.297824,32044250
2011-04-21,18600.000000,18740.000000,18360.000000,18560.000000,13.472029,27071850
2011-04-22,18480.000000,18540.000000,18040.000000,18080.000000,13.123615,18825450
2011-04-25,18020.000000,18220.000000,17780.000000,17780.000000,12.905855,14338950
2011-04-26,17980.000000,17980.000000,17600.000000,17940.000000,13.021996,19174650
2011-04-27,18340.000000,18540.000000,18220.000000,18480.000000,13.413961,26379400
2011-04-28,18480.000000,18540.000000,17980.000000,18000.000000,13.065545,20803400
2011-04-29,18020.000000,18160.000000,17600.000000,17860.000000,12.963926,21415000
2011-05-02,18200.000000,18740.000000,18080.000000,18640.000000,13.530098,32544850
2011-05-03,18720.000000,18800.000000,18440.000000,18760.000000,13.617203,25366500
2011-05-04,18600.000000,18680.000000,18000.000000,18300.000000,13.283306,25769850
2011-05-06,17980.000000,18280.000000,17900.000000,17980.000000,13.051030,23637450
2011-05-09,18160.000000,18220.000000,17820.000000,17820.000000,12.934890,13543350
2011-05-11,17780.000000,17900.000000,17640.000000,17840.000000,12.949408,22363750
2011-05-12,17720.000000,18020.000000,17660.000000,17700.000000,12.847788,27616100
2011-05-13,17920.000000,18480.000000,17800.000000,18320.000000,13.297824,33438000
2011-05-16,18340.000000,18380.000000,17960.000000,18020.000000,13.080064,16123700
2011-05-17,17940.000000,17960.000000,17780.000000,17800.000000,12.920373,11549950
2011-05-18,17860.000000,17980.000000,17720.000000,17860.000000,12.963926,16579300
2011-05-19,17820.000000,17960.000000,17600.000000,17600.000000,12.775199,19345200
2011-05-20,17700.000000,17740.000000,17600.000000,17640.000000,12.804233,11069950
2011-05-23,17540.000000,17700.000000,17440.000000,17460.000000,12.673582,14056000
2011-05-24,17440.000000,17680.000000,17300.000000,17300.000000,12.557442,14488500
2011-05-25,17580.000000,17580.000000,17060.000000,17120.000000,12.426788,16018050
2011-05-26,17360.000000,17600.000000,17300.000000,17580.000000,12.760684,13968500
2011-05-27,17480.000000,17980.000000,17340.000000,17820.000000,12.934890,21477600
2011-05-30,17900.000000,17900.000000,17520.000000,17680.000000,12.833269,10293600
2011-05-31,17800.000000,18280.000000,17720.000000,18040.000000,13.094580,23887550
